51062;0;BID
51055.7;1.95864251;BID
51059;0;BID
51054.4;0.05730574;BID
51062;0.00391617;BID
51057.3;0;BID
51054.4;0.05730574;BID
51080.8;2.93652521;ASK
51059.8;1.95848561;BID
51076.3;16.58003868;ASK
51059.8;0;BID
51054.4;0.05730574;BID
51059.1;1.95851178;BID
51079;0.92501492;ASK
51060.2;0.001;BID
51076.3;16.58103868;ASK
51058.3;1.95854317;BID
51059.1;0;BID
51055.7;1.95864251;BID
51059.3;1.95850332;BID
51060.2;0;BID
51056.7;0.7056;BID
51058.6;0.001;BID
51076.3;16.3869315;ASK
51076.4;0.19410718;ASK
51058.6;0;BID
51056.7;0.7056;BID
51060;0.0322;BID
51056.7;0;BID
51056.3;0.04454749;BID
51056.6;0.7056;BID
51076.3;16.38791066;ASK
51059.3;0;BID
51056.3;0.04454749;BID
51059.4;2.06143006;BID
51056.6;0;BID
51055.7;1.95864251;BID
51056.5;0.7056;BID
51058.3;0;BID
51055.7;1.95864251;BID
51059.6;1.95849509;BID
51076.3;16.88621066;ASK
51066;0.0312;BID
51076.4;0;ASK
51081.3;0.04524681;ASK
51076.3;17.08031784;ASK
51056.8;1.95859996;BID
51059.6;0;BID
51056.5;0.7056;BID
51060;1.99067652;BID
51056.5;0;BID
51056.3;0.04454749;BID
51060;0.0322;BID
51060.1;1.95847546;BID
51060.1;0;BID
51056.3;0.04454749;BID
51060.2;1.95846997;BID
51056.8;0;BID
51056.3;0.04454749;BID
51060.6;1.95845391;BID
51060;0.0312;BID
51060.5;0.001;BID
51060.6;0;BID
51059.4;2.06143006;BID
51060.2;0;BID
51056.3;0.04454749;BID
51059.4;0.10292988;BID
51058.7;1.95852963;BID
51059.5;1.95849698;BID
51076.3;17.07931784;ASK
51076.3;16.88521066;ASK
51076.4;0.19410718;ASK
51059.8;1.95848593;BID
51060.5;0;BID
51059.4;0.10292988;BID
51060.6;1.95845405;BID
51065.3;0.03066058;BID
51076.3;16.88618982;ASK
51060.6;0;BID
51059.5;1.95849698;BID
51060.7;1.95845202;BID
51060.7;0;BID
51059.5;1.95849698;BID
